CARD_ID,CUSTOMER_ID,CARD_BRAND,CARD_TYPE,CREDIT_LIMIT,CARD_STATUS
CARD00463,C00463,JCB,Platinum,200000000,ACTIVE
CARD00464,C00464,JCB,Infinite,20000000,BLOCKED
CARD00465,C00465,VISA,Infinite,10000000,ACTIVE
CARD00466,C00466,JCB,Classic,500000000,ACTIVE
CARD00467,C00467,JCB,Platinum,30000000,ACTIVE
CARD00468,C00468,MasterCard,Classic,50000000,ACTIVE
CARD00469,C00469,VISA,Platinum,50000000,ACTIVE
CARD00470,C00470,VISA,Platinum,100000000,ACTIVE
CARD00471,C00471,VISA,Classic,20000000,ACTIVE
CARD00472,C00472,MasterCard,Platinum,50000000,ACTIVE
CARD00473,C00473,VISA,Infinite,100000000,ACTIVE
CARD00474,C00474,JCB,Infinite,200000000,ACTIVE
CARD00475,C00475,MasterCard,Gold,30000000,ACTIVE
CARD00476,C00476,JCB,Platinum,200000000,ACTIVE
CARD00477,C00477,MasterCard,Gold,100000000,ACTIVE
CARD00478,C00478,JCB,Platinum,100000000,ACTIVE
CARD00479,C00479,VISA,Gold,50000000,ACTIVE
CARD00480,C00480,VISA,Platinum,30000000,ACTIVE
CARD00481,C00481,VISA,Gold,100000000,ACTIVE
CARD00482,C00482,VISA,Gold,500000000,ACTIVE
CARD00483,C00483,JCB,Infinite,30000000,ACTIVE
CARD00484,C00484,Amex,Classic,30000000,ACTIVE
CARD00485,C00485,VISA,Classic,20000000,ACTIVE
CARD00486,C00486,Amex,Platinum,500000000,ACTIVE
CARD00487,C00487,JCB,Infinite,10000000,ACTIVE
CARD00488,C00488,VISA,Classic,10000000,ACTIVE
CARD00489,C00489,JCB,Platinum,30000000,ACTIVE
CARD00490,C00490,Amex,Gold,500000000,ACTIVE
CARD00491,C00491,JCB,Platinum,10000000,ACTIVE
CARD00492,C00492,JCB,Gold,50000000,ACTIVE
CARD00493,C00493,MasterCard,Platinum,10000000,ACTIVE
CARD00494,C00494,JCB,Gold,30000000,ACTIVE
CARD00495,C00495,MasterCard,Platinum,100000000,ACTIVE
CARD00496,C00496,Amex,Platinum,500000000,ACTIVE
CARD00497,C00497,MasterCard,Platinum,10000000,ACTIVE
CARD00498,C00498,VISA,Gold,500000000,ACTIVE
CARD00499,C00499,Amex,Gold,10000000,ACTIVE
CARD00500,C00500,MasterCard,Infinite,200000000,ACTIVE
CARD00501,C00501,VISA,Classic,10000000,ACTIVE
CARD00502,C00502,Amex,Gold,10000000,ACTIVE
CARD00503,C00503,MasterCard,Gold,500000000,ACTIVE
CARD00504,C00504,Amex,Platinum,200000000,ACTIVE
CARD00505,C00505,VISA,Infinite,10000000,ACTIVE
CARD00506,C00506,JCB,Classic,500000000,ACTIVE
CARD00507,C00507,MasterCard,Platinum,30000000,ACTIVE
CARD00508,C00508,MasterCard,Platinum,50000000,ACTIVE
CARD00509,C00509,MasterCard,Infinite,10000000,ACTIVE
CARD00510,C00510,Amex,Platinum,30000000,BLOCKED
CARD00511,C00511,MasterCard,Infinite,50000000,BLOCKED
CARD00512,C00512,MasterCard,Platinum,30000000,ACTIVE
CARD00513,C00513,Amex,Infinite,10000000,ACTIVE
CARD00514,C00514,VISA,Platinum,50000000,ACTIVE
CARD00515,C00515,Amex,Classic,200000000,ACTIVE
CARD00516,C00516,Amex,Infinite,500000000,ACTIVE
CARD00517,C00517,Amex,Classic,200000000,ACTIVE
CARD00518,C00518,JCB,Classic,10000000,ACTIVE
CARD00519,C00519,MasterCard,Gold,20000000,ACTIVE
CARD00520,C00520,JCB,Gold,50000000,ACTIVE
CARD00521,C00521,JCB,Gold,50000000,ACTIVE
CARD00522,C00522,MasterCard,Classic,100000000,ACTIVE
CARD00523,C00523,JCB,Infinite,20000000,BLOCKED
CARD00524,C00524,JCB,Classic,100000000,ACTIVE
CARD00525,C00525,VISA,Infinite,30000000,ACTIVE
CARD00526,C00526,MasterCard,Gold,500000000,ACTIVE
CARD00527,C00527,Amex,Platinum,200000000,ACTIVE
CARD00528,C00528,Amex,Platinum,50000000,ACTIVE
CARD00529,C00529,Amex,Classic,30000000,ACTIVE
CARD00530,C00530,VISA,Platinum,20000000,ACTIVE
CARD00531,C00531,VISA,Platinum,30000000,ACTIVE
CARD00532,C00532,JCB,Platinum,10000000,ACTIVE
CARD00533,C00533,Amex,Gold,20000000,ACTIVE
CARD00534,C00534,JCB,Classic,200000000,ACTIVE
CARD00535,C00535,VISA,Gold,30000000,ACTIVE
CARD00536,C00536,JCB,Platinum,200000000,ACTIVE
CARD00537,C00537,VISA,Gold,50000000,ACTIVE
CARD00538,C00538,MasterCard,Platinum,10000000,ACTIVE
CARD00539,C00539,JCB,Classic,10000000,ACTIVE
CARD00540,C00540,JCB,Classic,20000000,ACTIVE
CARD00541,C00541,Amex,Infinite,20000000,ACTIVE
CARD00542,C00542,MasterCard,Gold,100000000,ACTIVE
CARD00543,C00543,VISA,Infinite,100000000,ACTIVE
CARD00544,C00544,JCB,Infinite,500000000,ACTIVE
CARD00545,C00545,VISA,Platinum,500000000,ACTIVE
CARD00546,C00546,VISA,Platinum,20000000,ACTIVE
CARD00547,C00547,Amex,Gold,500000000,ACTIVE
CARD00548,C00548,JCB,Platinum,100000000,ACTIVE
CARD00549,C00549,VISA,Platinum,20000000,ACTIVE
CARD00550,C00550,VISA,Gold,500000000,ACTIVE
CARD00551,C00551,MasterCard,Infinite,10000000,ACTIVE
CARD00552,C00552,JCB,Infinite,50000000,ACTIVE
CARD00553,C00553,JCB,Platinum,100000000,ACTIVE
CARD00554,C00554,JCB,Gold,30000000,ACTIVE
CARD00555,C00555,Amex,Classic,500000000,ACTIVE
CARD00556,C00556,Amex,Platinum,20000000,ACTIVE
CARD00557,C00557,MasterCard,Gold,100000000,ACTIVE
CARD00558,C00558,MasterCard,Platinum,200000000,ACTIVE
CARD00559,C00559,MasterCard,Classic,30000000,ACTIVE
CARD00560,C00560,MasterCard,Platinum,500000000,ACTIVE
CARD00561,C00561,Amex,Classic,10000000,ACTIVE
CARD00562,C00562,MasterCard,Gold,10000000,ACTIVE
CARD00563,C00563,MasterCard,Gold,10000000,ACTIVE
CARD00564,C00564,MasterCard,Gold,50000000,ACTIVE
CARD00565,C00565,VISA,Infinite,50000000,ACTIVE
CARD00566,C00566,Amex,Platinum,500000000,ACTIVE
CARD00567,C00567,Amex,Classic,500000000,ACTIVE
CARD00568,C00568,MasterCard,Platinum,100000000,ACTIVE
CARD00569,C00569,MasterCard,Classic,100000000,ACTIVE
CARD00570,C00570,Amex,Infinite,500000000,ACTIVE
CARD00571,C00571,MasterCard,Gold,100000000,ACTIVE
CARD00572,C00572,VISA,Platinum,100000000,ACTIVE
CARD00573,C00573,Amex,Infinite,500000000,ACTIVE
CARD00574,C00574,JCB,Gold,20000000,ACTIVE
CARD00575,C00575,VISA,Platinum,100000000,ACTIVE
CARD00576,C00576,MasterCard,Platinum,100000000,ACTIVE
CARD00577,C00577,MasterCard,Infinite,20000000,ACTIVE
CARD00578,C00578,JCB,Platinum,100000000,ACTIVE
CARD00579,C00579,Amex,Platinum,50000000,ACTIVE
CARD00580,C00580,Amex,Gold,500000000,ACTIVE
CARD00581,C00581,MasterCard,Classic,500000000,ACTIVE
CARD00582,C00582,VISA,Classic,500000000,ACTIVE
CARD00583,C00583,Amex,Platinum,20000000,ACTIVE
CARD00584,C00584,JCB,Platinum,200000000,ACTIVE
CARD00585,C00585,Amex,Infinite,50000000,ACTIVE
CARD00586,C00586,MasterCard,Platinum,100000000,ACTIVE
CARD00587,C00587,Amex,Infinite,30000000,ACTIVE
CARD00588,C00588,MasterCard,Gold,100000000,ACTIVE
CARD00589,C00589,JCB,Platinum,50000000,ACTIVE
CARD00590,C00590,MasterCard,Gold,10000000,ACTIVE
CARD00591,C00591,Amex,Infinite,20000000,ACTIVE
CARD00592,C00592,MasterCard,Classic,20000000,ACTIVE
CARD00593,C00593,Amex,Platinum,100000000,ACTIVE
CARD00594,C00594,VISA,Platinum,20000000,ACTIVE
CARD00595,C00595,JCB,Infinite,20000000,ACTIVE
CARD00596,C00596,VISA,Infinite,10000000,ACTIVE
CARD00597,C00597,JCB,Platinum,20000000,ACTIVE
CARD00598,C00598,JCB,Platinum,10000000,ACTIVE
CARD00599,C00599,MasterCard,Infinite,30000000,ACTIVE
CARD00600,C00600,MasterCard,Classic,30000000,ACTIVE
CARD00601,C00601,Amex,Platinum,30000000,ACTIVE
CARD00602,C00602,VISA,Infinite,10000000,ACTIVE
CARD00603,C00603,MasterCard,Infinite,200000000,ACTIVE
CARD00604,C00604,Amex,Classic,50000000,ACTIVE
CARD00605,C00605,Amex,Gold,100000000,BLOCKED
CARD00606,C00606,JCB,Classic,50000000,ACTIVE
CARD00607,C00607,MasterCard,Platinum,500000000,ACTIVE
CARD00608,C00608,VISA,Infinite,100000000,ACTIVE
CARD00609,C00609,JCB,Infinite,200000000,ACTIVE
CARD00610,C00610,Amex,Infinite,100000000,ACTIVE
CARD00611,C00611,JCB,Infinite,30000000,ACTIVE
CARD00612,C00612,Amex,Platinum,30000000,BLOCKED
CARD00613,C00613,VISA,Classic,500000000,ACTIVE
CARD00614,C00614,VISA,Infinite,50000000,ACTIVE
CARD00615,C00615,VISA,Gold,10000000,ACTIVE
CARD00616,C00616,VISA,Gold,500000000,ACTIVE
CARD00617,C00617,MasterCard,Gold,200000000,BLOCKED
CARD00618,C00618,MasterCard,Classic,200000000,ACTIVE
CARD00619,C00619,Amex,Gold,100000000,ACTIVE
CARD00620,C00620,Amex,Platinum,50000000,ACTIVE
CARD00621,C00621,MasterCard,Gold,200000000,ACTIVE
CARD00622,C00622,JCB,Classic,100000000,ACTIVE
CARD00623,C00623,VISA,Classic,200000000,ACTIVE
CARD00624,C00624,JCB,Platinum,200000000,ACTIVE
CARD00625,C00625,VISA,Platinum,200000000,ACTIVE
CARD00626,C00626,JCB,Infinite,20000000,ACTIVE
CARD00627,C00627,JCB,Gold,50000000,ACTIVE
CARD00628,C00628,MasterCard,Platinum,500000000,ACTIVE
CARD00629,C00629,Amex,Gold,50000000,ACTIVE
CARD00630,C00630,JCB,Classic,200000000,ACTIVE
CARD00631,C00631,MasterCard,Infinite,500000000,ACTIVE
CARD00632,C00632,VISA,Classic,30000000,ACTIVE
CARD00633,C00633,MasterCard,Gold,200000000,ACTIVE
CARD00634,C00634,VISA,Infinite,100000000,ACTIVE
CARD00635,C00635,Amex,Gold,30000000,ACTIVE
CARD00636,C00636,MasterCard,Gold,500000000,ACTIVE
CARD00637,C00637,VISA,Classic,10000000,ACTIVE
CARD00638,C00638,JCB,Infinite,20000000,ACTIVE
CARD00639,C00639,MasterCard,Infinite,30000000,ACTIVE
CARD00640,C00640,Amex,Platinum,30000000,ACTIVE
CARD00641,C00641,Amex,Platinum,30000000,ACTIVE
CARD00642,C00642,VISA,Classic,100000000,ACTIVE
CARD00643,C00643,VISA,Classic,200000000,ACTIVE
CARD00644,C00644,VISA,Platinum,10000000,ACTIVE
CARD00645,C00645,JCB,Infinite,20000000,ACTIVE
CARD00646,C00646,MasterCard,Classic,30000000,ACTIVE
CARD00647,C00647,Amex,Classic,500000000,ACTIVE
CARD00648,C00648,MasterCard,Infinite,20000000,ACTIVE
CARD00649,C00649,JCB,Gold,200000000,ACTIVE
CARD00650,C00650,JCB,Gold,500000000,ACTIVE
CARD00651,C00651,VISA,Gold,20000000,ACTIVE
CARD00652,C00652,MasterCard,Classic,50000000,ACTIVE
CARD00653,C00653,VISA,Gold,500000000,ACTIVE
CARD00654,C00654,VISA,Platinum,200000000,ACTIVE
CARD00655,C00655,Amex,Classic,10000000,ACTIVE
CARD00656,C00656,Amex,Infinite,50000000,ACTIVE
CARD00657,C00657,JCB,Infinite,30000000,ACTIVE
CARD00658,C00658,JCB,Classic,50000000,ACTIVE
CARD00659,C00659,JCB,Classic,50000000,ACTIVE
CARD00660,C00660,JCB,Infinite,100000000,ACTIVE
CARD00661,C00661,Amex,Infinite,20000000,ACTIVE
CARD00662,C00662,JCB,Gold,20000000,ACTIVE
CARD00663,C00663,VISA,Infinite,20000000,ACTIVE
CARD00664,C00664,JCB,Platinum,100000000,BLOCKED
CARD00665,C00665,Amex,Classic,50000000,ACTIVE
CARD00666,C00666,JCB,Gold,50000000,ACTIVE
CARD00667,C00667,VISA,Infinite,200000000,ACTIVE
CARD00668,C00668,MasterCard,Infinite,200000000,ACTIVE
CARD00669,C00669,JCB,Platinum,20000000,ACTIVE
CARD00670,C00670,Amex,Classic,30000000,ACTIVE
CARD00671,C00671,MasterCard,Classic,20000000,ACTIVE
CARD00672,C00672,JCB,Platinum,200000000,ACTIVE
CARD00673,C00673,MasterCard,Classic,500000000,ACTIVE
CARD00674,C00674,JCB,Classic,100000000,ACTIVE
CARD00675,C00675,JCB,Platinum,200000000,ACTIVE
CARD00676,C00676,JCB,Gold,30000000,ACTIVE
CARD00677,C00677,Amex,Classic,10000000,ACTIVE
CARD00678,C00678,VISA,Classic,30000000,ACTIVE
CARD00679,C00679,Amex,Infinite,50000000,BLOCKED
CARD00680,C00680,MasterCard,Classic,500000000,ACTIVE
CARD00681,C00681,MasterCard,Classic,500000000,ACTIVE
CARD00682,C00682,MasterCard,Platinum,30000000,ACTIVE
CARD00683,C00683,MasterCard,Classic,20000000,ACTIVE
CARD00684,C00684,MasterCard,Infinite,100000000,ACTIVE
CARD00685,C00685,Amex,Infinite,50000000,ACTIVE
CARD00686,C00686,VISA,Infinite,500000000,ACTIVE
CARD00687,C00687,MasterCard,Classic,30000000,ACTIVE
CARD00688,C00688,VISA,Platinum,50000000,ACTIVE
CARD00689,C00689,JCB,Infinite,30000000,ACTIVE
CARD00690,C00690,VISA,Classic,200000000,ACTIVE
CARD00691,C00691,VISA,Classic,10000000,BLOCKED
CARD00692,C00692,MasterCard,Infinite,200000000,ACTIVE
CARD00693,C00693,Amex,Classic,50000000,ACTIVE
CARD00694,C00694,JCB,Gold,200000000,ACTIVE
CARD00695,C00695,MasterCard,Gold,100000000,ACTIVE
CARD00696,C00696,Amex,Infinite,100000000,ACTIVE
CARD00697,C00697,Amex,Gold,100000000,ACTIVE
CARD00698,C00698,MasterCard,Infinite,200000000,ACTIVE
CARD00699,C00699,Amex,Platinum,20000000,ACTIVE
CARD00700,C00700,VISA,Platinum,10000000,ACTIVE
CARD00701,C00701,Amex,Classic,30000000,ACTIVE
CARD00702,C00702,VISA,Gold,30000000,ACTIVE
CARD00703,C00703,JCB,Platinum,20000000,ACTIVE
CARD00704,C00704,JCB,Platinum,50000000,ACTIVE
CARD00705,C00705,VISA,Classic,50000000,ACTIVE
CARD00706,C00706,MasterCard,Infinite,200000000,ACTIVE
CARD00707,C00707,Amex,Classic,500000000,ACTIVE
CARD00708,C00708,Amex,Infinite,200000000,ACTIVE
CARD00709,C00709,VISA,Gold,30000000,ACTIVE
CARD00710,C00710,Amex,Platinum,50000000,ACTIVE
CARD00711,C00711,VISA,Classic,500000000,ACTIVE
CARD00712,C00712,Amex,Gold,200000000,ACTIVE
CARD00713,C00713,JCB,Classic,200000000,ACTIVE
CARD00714,C00714,Amex,Classic,30000000,ACTIVE
CARD00715,C00715,JCB,Gold,50000000,ACTIVE
CARD00716,C00716,VISA,Classic,50000000,ACTIVE
CARD00717,C00717,JCB,Platinum,20000000,ACTIVE
CARD00718,C00718,MasterCard,Infinite,20000000,ACTIVE
CARD00719,C00719,VISA,Platinum,10000000,ACTIVE
CARD00720,C00720,JCB,Gold,20000000,ACTIVE
CARD00721,C00721,JCB,Infinite,200000000,ACTIVE
CARD00722,C00722,MasterCard,Gold,500000000,ACTIVE
CARD00723,C00723,MasterCard,Gold,20000000,ACTIVE
CARD00724,C00724,MasterCard,Infinite,500000000,ACTIVE
CARD00725,C00725,MasterCard,Classic,100000000,ACTIVE
CARD00726,C00726,MasterCard,Platinum,50000000,ACTIVE
CARD00727,C00727,JCB,Classic,20000000,ACTIVE
CARD00728,C00728,MasterCard,Classic,50000000,ACTIVE
CARD00729,C00729,MasterCard,Classic,500000000,ACTIVE
CARD00730,C00730,MasterCard,Classic,50000000,ACTIVE
CARD00731,C00731,Amex,Classic,20000000,ACTIVE
CARD00732,C00732,MasterCard,Gold,50000000,ACTIVE
CARD00733,C00733,MasterCard,Gold,10000000,ACTIVE
CARD00734,C00734,VISA,Platinum,200000000,ACTIVE
CARD00735,C00735,JCB,Infinite,10000000,ACTIVE
CARD00736,C00736,JCB,Gold,200000000,ACTIVE
CARD00737,C00737,JCB,Platinum,200000000,ACTIVE
CARD00738,C00738,VISA,Classic,500000000,ACTIVE
CARD00739,C00739,Amex,Gold,50000000,ACTIVE
CARD00740,C00740,JCB,Gold,100000000,ACTIVE
CARD00741,C00741,VISA,Gold,500000000,ACTIVE
CARD00742,C00742,VISA,Platinum,30000000,ACTIVE
CARD00743,C00743,JCB,Platinum,50000000,ACTIVE
CARD00744,C00744,JCB,Classic,50000000,ACTIVE
CARD00745,C00745,VISA,Infinite,30000000,ACTIVE
CARD00746,C00746,JCB,Platinum,500000000,ACTIVE
CARD00747,C00747,Amex,Platinum,30000000,ACTIVE
CARD00748,C00748,Amex,Infinite,20000000,ACTIVE
CARD00749,C00749,VISA,Classic,50000000,ACTIVE
CARD00750,C00750,MasterCard,Infinite,50000000,ACTIVE
CARD00751,C00751,JCB,Infinite,100000000,ACTIVE
CARD00752,C00752,MasterCard,Platinum,500000000,ACTIVE
CARD00753,C00753,JCB,Classic,100000000,ACTIVE
CARD00754,C00754,JCB,Platinum,500000000,ACTIVE
CARD00755,C00755,JCB,Classic,100000000,ACTIVE
CARD00756,C00756,JCB,Gold,20000000,ACTIVE
CARD00757,C00757,JCB,Classic,500000000,ACTIVE
CARD00758,C00758,JCB,Infinite,30000000,ACTIVE
CARD00759,C00759,MasterCard,Classic,10000000,ACTIVE
CARD00760,C00760,JCB,Platinum,500000000,ACTIVE
CARD00761,C00761,JCB,Classic,30000000,ACTIVE
CARD00762,C00762,VISA,Gold,500000000,ACTIVE
CARD00763,C00763,MasterCard,Platinum,500000000,ACTIVE
CARD00764,C00764,MasterCard,Platinum,30000000,ACTIVE
CARD00765,C00765,VISA,Platinum,10000000,ACTIVE
CARD00766,C00766,Amex,Platinum,500000000,ACTIVE
CARD00767,C00767,Amex,Gold,20000000,ACTIVE
CARD00768,C00768,Amex,Classic,30000000,ACTIVE
CARD00769,C00769,MasterCard,Gold,50000000,ACTIVE
CARD00770,C00770,JCB,Infinite,100000000,ACTIVE
CARD00771,C00771,VISA,Infinite,500000000,ACTIVE
CARD00772,C00772,MasterCard,Infinite,50000000,BLOCKED
CARD00773,C00773,VISA,Classic,500000000,ACTIVE
CARD00774,C00774,JCB,Platinum,50000000,ACTIVE
CARD00775,C00775,MasterCard,Platinum,10000000,ACTIVE
CARD00776,C00776,Amex,Platinum,500000000,ACTIVE
CARD00777,C00777,JCB,Infinite,10000000,ACTIVE
CARD00778,C00778,Amex,Classic,200000000,ACTIVE
CARD00779,C00779,MasterCard,Platinum,20000000,ACTIVE
CARD00780,C00780,JCB,Classic,50000000,ACTIVE
CARD00781,C00781,VISA,Infinite,50000000,ACTIVE
CARD00782,C00782,JCB,Gold,100000000,ACTIVE
CARD00783,C00783,MasterCard,Classic,200000000,ACTIVE
CARD00784,C00784,VISA,Platinum,200000000,ACTIVE
CARD00785,C00785,VISA,Gold,10000000,ACTIVE
CARD00786,C00786,JCB,Classic,10000000,ACTIVE
CARD00787,C00787,VISA,Platinum,30000000,ACTIVE
CARD00788,C00788,Amex,Platinum,30000000,ACTIVE
CARD00789,C00789,VISA,Gold,500000000,ACTIVE
CARD00790,C00790,JCB,Infinite,50000000,ACTIVE
CARD00791,C00791,MasterCard,Platinum,100000000,ACTIVE
CARD00792,C00792,JCB,Gold,20000000,ACTIVE
CARD00793,C00793,JCB,Classic,500000000,ACTIVE
CARD00794,C00794,JCB,Platinum,30000000,ACTIVE
CARD00795,C00795,Amex,Classic,500000000,ACTIVE
CARD00796,C00796,JCB,Platinum,50000000,ACTIVE
CARD00797,C00797,VISA,Classic,200000000,ACTIVE
CARD00798,C00798,Amex,Platinum,200000000,ACTIVE
CARD00799,C00799,MasterCard,Platinum,50000000,ACTIVE
CARD00800,C00800,JCB,Gold,200000000,ACTIVE
CARD00801,C00801,Amex,Classic,100000000,ACTIVE
CARD00802,C00802,Amex,Platinum,200000000,ACTIVE
CARD00803,C00803,MasterCard,Classic,30000000,ACTIVE
CARD00804,C00804,JCB,Gold,30000000,ACTIVE
CARD00805,C00805,JCB,Gold,50000000,ACTIVE
CARD00806,C00806,VISA,Platinum,200000000,ACTIVE
CARD00807,C00807,VISA,Platinum,50000000,ACTIVE
CARD00808,C00808,MasterCard,Classic,50000000,ACTIVE
CARD00809,C00809,Amex,Platinum,100000000,ACTIVE
CARD00810,C00810,JCB,Platinum,20000000,ACTIVE
CARD00811,C00811,JCB,Infinite,100000000,ACTIVE
CARD00812,C00812,Amex,Platinum,50000000,ACTIVE
CARD00813,C00813,VISA,Platinum,500000000,ACTIVE
CARD00814,C00814,JCB,Classic,200000000,ACTIVE
CARD00815,C00815,Amex,Classic,500000000,BLOCKED
CARD00816,C00816,Amex,Gold,30000000,ACTIVE
CARD00817,C00817,Amex,Platinum,10000000,ACTIVE
CARD00818,C00818,JCB,Platinum,200000000,ACTIVE
CARD00819,C00819,Amex,Classic,10000000,ACTIVE
CARD00820,C00820,Amex,Infinite,30000000,ACTIVE
CARD00821,C00821,Amex,Platinum,200000000,ACTIVE
CARD00822,C00822,VISA,Gold,30000000,ACTIVE
CARD00823,C00823,JCB,Classic,30000000,ACTIVE
CARD00824,C00824,JCB,Classic,30000000,ACTIVE
CARD00825,C00825,VISA,Gold,100000000,ACTIVE
CARD00826,C00826,Amex,Platinum,10000000,ACTIVE
CARD00827,C00827,Amex,Classic,10000000,BLOCKED
CARD00828,C00828,Amex,Platinum,30000000,ACTIVE
CARD00829,C00829,Amex,Classic,20000000,ACTIVE
CARD00830,C00830,JCB,Classic,200000000,ACTIVE
CARD00831,C00831,JCB,Classic,100000000,ACTIVE
CARD00832,C00832,Amex,Gold,50000000,ACTIVE
CARD00833,C00833,Amex,Classic,10000000,ACTIVE
CARD00834,C00834,Amex,Platinum,20000000,ACTIVE
CARD00835,C00835,JCB,Platinum,500000000,ACTIVE
CARD00836,C00836,JCB,Platinum,500000000,ACTIVE
CARD00837,C00837,VISA,Gold,30000000,ACTIVE
CARD00838,C00838,JCB,Classic,30000000,ACTIVE
CARD00839,C00839,VISA,Gold,30000000,BLOCKED
CARD00840,C00840,Amex,Gold,30000000,ACTIVE
CARD00841,C00841,MasterCard,Gold,200000000,ACTIVE
CARD00842,C00842,Amex,Infinite,500000000,ACTIVE
CARD00843,C00843,MasterCard,Infinite,100000000,ACTIVE
CARD00844,C00844,MasterCard,Platinum,200000000,ACTIVE
CARD00845,C00845,JCB,Gold,20000000,BLOCKED
CARD00846,C00846,JCB,Platinum,20000000,ACTIVE
CARD00847,C00847,Amex,Infinite,50000000,ACTIVE
CARD00848,C00848,MasterCard,Gold,10000000,ACTIVE
CARD00849,C00849,VISA,Platinum,200000000,ACTIVE
CARD00850,C00850,Amex,Infinite,50000000,ACTIVE
CARD00851,C00851,JCB,Classic,100000000,ACTIVE
CARD00852,C00852,Amex,Classic,200000000,ACTIVE
CARD00853,C00853,Amex,Gold,30000000,ACTIVE
CARD00854,C00854,VISA,Gold,10000000,ACTIVE
CARD00855,C00855,MasterCard,Gold,500000000,ACTIVE
CARD00856,C00856,JCB,Infinite,500000000,ACTIVE
CARD00857,C00857,VISA,Infinite,10000000,ACTIVE
CARD00858,C00858,VISA,Platinum,30000000,ACTIVE
CARD00859,C00859,VISA,Classic,50000000,ACTIVE
CARD00860,C00860,Amex,Classic,200000000,ACTIVE
CARD00861,C00861,Amex,Classic,200000000,ACTIVE
CARD00862,C00862,MasterCard,Gold,30000000,ACTIVE
CARD00863,C00863,MasterCard,Infinite,50000000,ACTIVE
CARD00864,C00864,MasterCard,Infinite,30000000,ACTIVE
CARD00865,C00865,MasterCard,Classic,200000000,ACTIVE
CARD00866,C00866,MasterCard,Classic,30000000,ACTIVE
CARD00867,C00867,MasterCard,Gold,50000000,ACTIVE
CARD00868,C00868,MasterCard,Classic,500000000,ACTIVE
CARD00869,C00869,MasterCard,Platinum,500000000,ACTIVE
CARD00870,C00870,MasterCard,Gold,20000000,ACTIVE
CARD00871,C00871,JCB,Classic,30000000,ACTIVE
CARD00872,C00872,JCB,Gold,30000000,ACTIVE
CARD00873,C00873,MasterCard,Gold,50000000,ACTIVE
CARD00874,C00874,VISA,Infinite,10000000,ACTIVE
CARD00875,C00875,Amex,Classic,500000000,ACTIVE
CARD00876,C00876,MasterCard,Classic,500000000,ACTIVE
CARD00877,C00877,Amex,Classic,10000000,BLOCKED
CARD00878,C00878,MasterCard,Infinite,50000000,ACTIVE
CARD00879,C00879,MasterCard,Infinite,50000000,ACTIVE
CARD00880,C00880,Amex,Classic,10000000,BLOCKED
CARD00881,C00881,Amex,Gold,500000000,ACTIVE
CARD00882,C00882,VISA,Platinum,500000000,ACTIVE
CARD00883,C00883,VISA,Infinite,100000000,ACTIVE
CARD00884,C00884,VISA,Classic,10000000,ACTIVE
CARD00885,C00885,JCB,Classic,500000000,ACTIVE
CARD00886,C00886,VISA,Classic,200000000,ACTIVE
CARD00887,C00887,JCB,Infinite,30000000,ACTIVE
CARD00888,C00888,Amex,Gold,200000000,ACTIVE
CARD00889,C00889,VISA,Classic,20000000,ACTIVE
CARD00890,C00890,MasterCard,Infinite,30000000,ACTIVE
CARD00891,C00891,MasterCard,Platinum,10000000,ACTIVE
CARD00892,C00892,MasterCard,Gold,200000000,ACTIVE
CARD00893,C00893,MasterCard,Infinite,500000000,ACTIVE
CARD00894,C00894,JCB,Infinite,200000000,ACTIVE
CARD00895,C00895,VISA,Gold,30000000,ACTIVE
CARD00896,C00896,JCB,Gold,100000000,ACTIVE
CARD00897,C00897,VISA,Infinite,50000000,ACTIVE
CARD00898,C00898,MasterCard,Infinite,100000000,ACTIVE
CARD00899,C00899,JCB,Platinum,10000000,ACTIVE
CARD00900,C00900,VISA,Gold,200000000,ACTIVE
CARD00901,C00901,JCB,Platinum,100000000,ACTIVE
CARD00902,C00902,VISA,Infinite,50000000,ACTIVE
CARD00903,C00903,MasterCard,Infinite,200000000,ACTIVE
CARD00904,C00904,JCB,Gold,50000000,BLOCKED
CARD00905,C00905,JCB,Classic,50000000,ACTIVE
CARD00906,C00906,Amex,Platinum,100000000,ACTIVE
CARD00907,C00907,Amex,Gold,20000000,BLOCKED
CARD00908,C00908,MasterCard,Platinum,20000000,ACTIVE
CARD00909,C00909,JCB,Classic,100000000,ACTIVE
CARD00910,C00910,VISA,Classic,200000000,ACTIVE
CARD00911,C00911,MasterCard,Classic,100000000,BLOCKED
CARD00912,C00912,JCB,Gold,30000000,ACTIVE
CARD00913,C00913,JCB,Classic,100000000,ACTIVE
CARD00914,C00914,JCB,Platinum,100000000,ACTIVE
CARD00915,C00915,JCB,Platinum,30000000,ACTIVE
CARD00916,C00916,VISA,Platinum,100000000,ACTIVE
CARD00917,C00917,VISA,Classic,200000000,ACTIVE
CARD00918,C00918,VISA,Classic,50000000,ACTIVE
CARD00919,C00919,Amex,Gold,500000000,ACTIVE
CARD00920,C00920,Amex,Classic,50000000,ACTIVE
CARD00921,C00921,VISA,Gold,10000000,ACTIVE
CARD00922,C00922,MasterCard,Infinite,100000000,ACTIVE
CARD00923,C00923,Amex,Platinum,10000000,ACTIVE
CARD00924,C00924,Amex,Infinite,50000000,ACTIVE
CARD00925,C00925,Amex,Platinum,500000000,ACTIVE
CARD00926,C00926,MasterCard,Classic,10000000,ACTIVE
