ACCOUNT_ID,CUSTOMER_ID,BALANCE,ACCOUNT_STATUS
ACC00665,C00665,11400000,ACTIVE
ACC00666,C00666,184400000,ACTIVE
ACC00667,C00667,316600000,ACTIVE
ACC00668,C00668,370500000,ACTIVE
ACC00669,C00669,147100000,ACTIVE
ACC00670,C00670,424100000,BLOCKED
ACC00671,C00671,109200000,ACTIVE
ACC00672,C00672,169900000,ACTIVE
ACC00673,C00673,462200000,ACTIVE
ACC00674,C00674,485500000,ACTIVE
ACC00675,C00675,343000000,ACTIVE
ACC00676,C00676,257700000,CLOSED
ACC00677,C00677,77800000,ACTIVE
ACC00678,C00678,295700000,ACTIVE
ACC00679,C00679,29400000,ACTIVE
ACC00680,C00680,179300000,ACTIVE
ACC00681,C00681,212000000,ACTIVE
ACC00682,C00682,279900000,ACTIVE
ACC00683,C00683,257500000,ACTIVE
ACC00684,C00684,443900000,ACTIVE
ACC00685,C00685,306200000,ACTIVE
ACC00686,C00686,414800000,ACTIVE
ACC00687,C00687,133400000,CLOSED
ACC00688,C00688,165500000,ACTIVE
ACC00689,C00689,6400000,ACTIVE
ACC00690,C00690,348900000,ACTIVE
ACC00691,C00691,43500000,ACTIVE
ACC00692,C00692,214500000,ACTIVE
ACC00693,C00693,38600000,ACTIVE
ACC00694,C00694,25300000,ACTIVE
ACC00695,C00695,110700000,ACTIVE
ACC00696,C00696,281800000,ACTIVE
ACC00697,C00697,366900000,ACTIVE
ACC00698,C00698,495500000,ACTIVE
ACC00699,C00699,129600000,ACTIVE
ACC00700,C00700,91500000,ACTIVE
ACC00701,C00701,379800000,ACTIVE
ACC00702,C00702,24000000,ACTIVE
ACC00703,C00703,173200000,ACTIVE
ACC00704,C00704,258000000,ACTIVE
ACC00705,C00705,168000000,ACTIVE
ACC00706,C00706,447900000,ACTIVE
ACC00707,C00707,319000000,ACTIVE
ACC00708,C00708,100700000,ACTIVE
ACC00709,C00709,441100000,ACTIVE
ACC00710,C00710,480800000,ACTIVE
ACC00711,C00711,264700000,ACTIVE
ACC00712,C00712,176200000,ACTIVE
ACC00713,C00713,334300000,BLOCKED
ACC00714,C00714,39500000,ACTIVE
ACC00715,C00715,267400000,ACTIVE
ACC00716,C00716,470900000,ACTIVE
ACC00717,C00717,57600000,CLOSED
ACC00718,C00718,49700000,ACTIVE
ACC00719,C00719,398100000,ACTIVE
ACC00720,C00720,399500000,ACTIVE
ACC00721,C00721,458100000,ACTIVE
ACC00722,C00722,108600000,CLOSED
ACC00723,C00723,220500000,ACTIVE
ACC00724,C00724,343400000,ACTIVE
ACC00725,C00725,166500000,CLOSED
ACC00726,C00726,50800000,ACTIVE
ACC00727,C00727,489000000,ACTIVE
ACC00728,C00728,371700000,CLOSED
ACC00729,C00729,398000000,CLOSED
ACC00730,C00730,258700000,BLOCKED
ACC00731,C00731,486400000,ACTIVE
ACC00732,C00732,39200000,ACTIVE
ACC00733,C00733,416300000,ACTIVE
ACC00734,C00734,280800000,ACTIVE
ACC00735,C00735,324000000,ACTIVE
ACC00736,C00736,8700000,ACTIVE
ACC00737,C00737,60100000,ACTIVE
ACC00738,C00738,430300000,ACTIVE
ACC00739,C00739,491400000,ACTIVE
ACC00740,C00740,450800000,ACTIVE
ACC00741,C00741,333900000,ACTIVE
ACC00742,C00742,207300000,ACTIVE
ACC00743,C00743,22400000,ACTIVE
ACC00744,C00744,41800000,ACTIVE
ACC00745,C00745,216200000,ACTIVE
ACC00746,C00746,369400000,ACTIVE
ACC00747,C00747,28500000,BLOCKED
ACC00748,C00748,484100000,ACTIVE
ACC00749,C00749,110400000,ACTIVE
ACC00750,C00750,442800000,ACTIVE
ACC00751,C00751,425500000,ACTIVE
ACC00752,C00752,313700000,ACTIVE
ACC00753,C00753,392800000,ACTIVE
ACC00754,C00754,139200000,ACTIVE
ACC00755,C00755,69900000,ACTIVE
ACC00756,C00756,123400000,ACTIVE
ACC00757,C00757,334800000,BLOCKED
ACC00758,C00758,97700000,ACTIVE
ACC00759,C00759,411800000,ACTIVE
ACC00760,C00760,351000000,ACTIVE
ACC00761,C00761,10400000,ACTIVE
ACC00762,C00762,16700000,ACTIVE
ACC00763,C00763,172200000,ACTIVE
ACC00764,C00764,261800000,ACTIVE
ACC00765,C00765,257300000,ACTIVE
ACC00766,C00766,413700000,ACTIVE
ACC00767,C00767,394900000,CLOSED
ACC00768,C00768,240500000,ACTIVE
ACC00769,C00769,8000000,ACTIVE
ACC00770,C00770,172000000,ACTIVE
ACC00771,C00771,13800000,ACTIVE
ACC00772,C00772,122500000,CLOSED
ACC00773,C00773,453400000,CLOSED
ACC00774,C00774,209900000,ACTIVE
ACC00775,C00775,264600000,ACTIVE
ACC00776,C00776,148000000,ACTIVE
ACC00777,C00777,15000000,CLOSED
ACC00778,C00778,116000000,ACTIVE
ACC00779,C00779,320400000,ACTIVE
ACC00780,C00780,269400000,ACTIVE
ACC00781,C00781,236100000,ACTIVE
ACC00782,C00782,144800000,CLOSED
ACC00783,C00783,400100000,ACTIVE
ACC00784,C00784,363900000,ACTIVE
ACC00785,C00785,12700000,CLOSED
ACC00786,C00786,192000000,ACTIVE
ACC00787,C00787,106400000,ACTIVE
ACC00788,C00788,494700000,ACTIVE
ACC00789,C00789,435600000,ACTIVE
ACC00790,C00790,379600000,ACTIVE
ACC00791,C00791,224500000,ACTIVE
ACC00792,C00792,30000000,ACTIVE
ACC00793,C00793,397300000,ACTIVE
ACC00794,C00794,302700000,ACTIVE
ACC00795,C00795,26300000,ACTIVE
ACC00796,C00796,295100000,ACTIVE
ACC00797,C00797,339800000,ACTIVE
ACC00798,C00798,222100000,ACTIVE
ACC00799,C00799,69700000,ACTIVE
ACC00800,C00800,269700000,ACTIVE
ACC00801,C00801,467000000,ACTIVE
ACC00802,C00802,440900000,ACTIVE
ACC00803,C00803,179800000,ACTIVE
ACC00804,C00804,297500000,ACTIVE
ACC00805,C00805,102100000,ACTIVE
ACC00806,C00806,422600000,ACTIVE
ACC00807,C00807,187000000,ACTIVE
ACC00808,C00808,441400000,ACTIVE
ACC00809,C00809,239500000,ACTIVE
ACC00810,C00810,239000000,ACTIVE
ACC00811,C00811,283100000,ACTIVE
ACC00812,C00812,173500000,ACTIVE
ACC00813,C00813,484100000,ACTIVE
ACC00814,C00814,178400000,ACTIVE
ACC00815,C00815,369200000,ACTIVE
ACC00816,C00816,10800000,ACTIVE
ACC00817,C00817,62200000,ACTIVE
ACC00818,C00818,299700000,ACTIVE
ACC00819,C00819,399700000,ACTIVE
ACC00820,C00820,66400000,ACTIVE
ACC00821,C00821,201500000,ACTIVE
ACC00822,C00822,361700000,BLOCKED
ACC00823,C00823,323500000,ACTIVE
ACC00824,C00824,9000000,ACTIVE
ACC00825,C00825,9300000,ACTIVE
ACC00826,C00826,299600000,ACTIVE
ACC00827,C00827,425200000,CLOSED
ACC00828,C00828,143100000,ACTIVE
ACC00829,C00829,450400000,ACTIVE
ACC00830,C00830,78000000,ACTIVE
ACC00831,C00831,285800000,ACTIVE
ACC00832,C00832,294600000,ACTIVE
ACC00833,C00833,416100000,CLOSED
ACC00834,C00834,306600000,ACTIVE
ACC00835,C00835,235600000,ACTIVE
ACC00836,C00836,203400000,ACTIVE
ACC00837,C00837,102600000,ACTIVE
ACC00838,C00838,298600000,ACTIVE
ACC00839,C00839,101900000,ACTIVE
ACC00840,C00840,352700000,ACTIVE
ACC00841,C00841,423900000,ACTIVE
ACC00842,C00842,475000000,ACTIVE
ACC00843,C00843,362500000,ACTIVE
ACC00844,C00844,33200000,ACTIVE
ACC00845,C00845,104700000,ACTIVE
ACC00846,C00846,347100000,ACTIVE
ACC00847,C00847,394500000,ACTIVE
ACC00848,C00848,341900000,ACTIVE
ACC00849,C00849,69500000,ACTIVE
ACC00850,C00850,39200000,BLOCKED
ACC00851,C00851,163900000,ACTIVE
ACC00852,C00852,441400000,ACTIVE
ACC00853,C00853,110900000,ACTIVE
ACC00854,C00854,280800000,ACTIVE
ACC00855,C00855,293600000,ACTIVE
ACC00856,C00856,430200000,ACTIVE
ACC00857,C00857,128900000,ACTIVE
ACC00858,C00858,168600000,ACTIVE
ACC00859,C00859,274700000,CLOSED
ACC00860,C00860,228500000,ACTIVE
ACC00861,C00861,205100000,ACTIVE
ACC00862,C00862,213200000,ACTIVE
ACC00863,C00863,486400000,CLOSED
ACC00864,C00864,152500000,ACTIVE
ACC00865,C00865,147100000,ACTIVE
ACC00866,C00866,185800000,ACTIVE
ACC00867,C00867,8400000,ACTIVE
ACC00868,C00868,360900000,ACTIVE
ACC00869,C00869,253800000,ACTIVE
ACC00870,C00870,232200000,ACTIVE
ACC00871,C00871,261100000,ACTIVE
ACC00872,C00872,68600000,ACTIVE
ACC00873,C00873,123100000,ACTIVE
ACC00874,C00874,73800000,ACTIVE
ACC00875,C00875,29400000,ACTIVE
ACC00876,C00876,272500000,ACTIVE
ACC00877,C00877,50900000,ACTIVE
ACC00878,C00878,80000000,ACTIVE
ACC00879,C00879,301800000,ACTIVE
ACC00880,C00880,90300000,ACTIVE
ACC00881,C00881,75400000,ACTIVE
ACC00882,C00882,500000000,ACTIVE
ACC00883,C00883,378300000,ACTIVE
ACC00884,C00884,356500000,ACTIVE
ACC00885,C00885,78900000,ACTIVE
ACC00886,C00886,36400000,BLOCKED
ACC00887,C00887,346200000,ACTIVE
ACC00888,C00888,31300000,ACTIVE
ACC00889,C00889,362800000,ACTIVE
ACC00890,C00890,401500000,ACTIVE
ACC00891,C00891,71800000,ACTIVE
ACC00892,C00892,198200000,ACTIVE
ACC00893,C00893,321400000,ACTIVE
ACC00894,C00894,335200000,ACTIVE
ACC00895,C00895,33200000,ACTIVE
ACC00896,C00896,39000000,ACTIVE
ACC00897,C00897,242200000,BLOCKED
ACC00898,C00898,199100000,ACTIVE
ACC00899,C00899,461000000,ACTIVE
ACC00900,C00900,55300000,ACTIVE
ACC00901,C00901,158500000,ACTIVE
ACC00902,C00902,254800000,ACTIVE
ACC00903,C00903,441000000,ACTIVE
ACC00904,C00904,396400000,ACTIVE
ACC00905,C00905,410200000,ACTIVE
ACC00906,C00906,343300000,ACTIVE
ACC00907,C00907,332700000,ACTIVE
ACC00908,C00908,259200000,ACTIVE
ACC00909,C00909,219400000,ACTIVE
ACC00910,C00910,378300000,ACTIVE
ACC00911,C00911,215500000,ACTIVE
ACC00912,C00912,344900000,ACTIVE
ACC00913,C00913,430100000,CLOSED
ACC00914,C00914,132100000,ACTIVE
ACC00915,C00915,244100000,ACTIVE
ACC00916,C00916,432800000,ACTIVE
ACC00917,C00917,224100000,ACTIVE
ACC00918,C00918,123800000,ACTIVE
ACC00919,C00919,457900000,ACTIVE
ACC00920,C00920,185200000,ACTIVE
ACC00921,C00921,435200000,ACTIVE
ACC00922,C00922,8400000,ACTIVE
ACC00923,C00923,248900000,ACTIVE
ACC00924,C00924,45700000,ACTIVE
ACC00925,C00925,432100000,ACTIVE
ACC00926,C00926,190700000,ACTIVE
ACC00927,C00927,207400000,ACTIVE
ACC00928,C00928,163300000,ACTIVE
ACC00929,C00929,252100000,ACTIVE
ACC00930,C00930,494100000,ACTIVE
ACC00931,C00931,147800000,ACTIVE
ACC00932,C00932,241900000,ACTIVE
ACC00933,C00933,258000000,ACTIVE
ACC00934,C00934,349300000,ACTIVE
ACC00935,C00935,255300000,ACTIVE
ACC00936,C00936,326600000,ACTIVE
ACC00937,C00937,294800000,ACTIVE
ACC00938,C00938,231800000,ACTIVE
ACC00939,C00939,201900000,ACTIVE
ACC00940,C00940,60200000,ACTIVE
ACC00941,C00941,110900000,ACTIVE
ACC00942,C00942,77800000,ACTIVE
ACC00943,C00943,343000000,ACTIVE
ACC00944,C00944,414200000,ACTIVE
ACC00945,C00945,419600000,ACTIVE
ACC00946,C00946,346800000,ACTIVE
ACC00947,C00947,22300000,ACTIVE
ACC00948,C00948,332600000,ACTIVE
ACC00949,C00949,484600000,ACTIVE
ACC00950,C00950,426800000,ACTIVE
ACC00951,C00951,7800000,ACTIVE
ACC00952,C00952,49700000,ACTIVE
ACC00953,C00953,457900000,ACTIVE
ACC00954,C00954,177600000,ACTIVE
ACC00955,C00955,369000000,ACTIVE
ACC00956,C00956,198200000,ACTIVE
ACC00957,C00957,150800000,CLOSED
ACC00958,C00958,330900000,ACTIVE
ACC00959,C00959,281400000,ACTIVE
ACC00960,C00960,108600000,ACTIVE
ACC00961,C00961,6900000,ACTIVE
ACC00962,C00962,402900000,ACTIVE
ACC00963,C00963,77100000,ACTIVE
ACC00964,C00964,175400000,ACTIVE
ACC00965,C00965,311300000,ACTIVE
ACC00966,C00966,392300000,ACTIVE
ACC00967,C00967,223100000,ACTIVE
ACC00968,C00968,488300000,ACTIVE
ACC00969,C00969,7200000,ACTIVE
ACC00970,C00970,185400000,ACTIVE
ACC00971,C00971,400000000,ACTIVE
ACC00972,C00972,152600000,BLOCKED
ACC00973,C00973,12800000,ACTIVE
ACC00974,C00974,161000000,ACTIVE
ACC00975,C00975,76400000,ACTIVE
ACC00976,C00976,477800000,ACTIVE
ACC00977,C00977,266400000,ACTIVE
ACC00978,C00978,194500000,ACTIVE
ACC00979,C00979,39200000,ACTIVE
ACC00980,C00980,238700000,ACTIVE
ACC00981,C00981,446300000,ACTIVE
ACC00982,C00982,128400000,CLOSED
ACC00983,C00983,146100000,BLOCKED
ACC00984,C00984,202000000,ACTIVE
ACC00985,C00985,158600000,ACTIVE
ACC00986,C00986,196700000,ACTIVE
ACC00987,C00987,421600000,ACTIVE
ACC00988,C00988,230200000,ACTIVE
ACC00989,C00989,51900000,ACTIVE
ACC00990,C00990,321400000,ACTIVE
ACC00991,C00991,37400000,ACTIVE
ACC00992,C00992,306500000,ACTIVE
ACC00993,C00993,30000000,ACTIVE
ACC00994,C00994,15800000,ACTIVE
ACC00995,C00995,152000000,ACTIVE
ACC00996,C00996,348400000,ACTIVE
ACC00997,C00997,7600000,CLOSED
ACC00998,C00998,40100000,ACTIVE
ACC00999,C00999,106300000,ACTIVE
ACC01000,C01000,227500000,CLOSED
ACC01001,C01001,20100000,ACTIVE
ACC01002,C01002,332200000,ACTIVE
ACC01003,C01003,166400000,ACTIVE
ACC01004,C01004,27000000,ACTIVE
ACC01005,C01005,5100000,ACTIVE
ACC01006,C01006,381800000,ACTIVE
ACC01007,C01007,344600000,ACTIVE
ACC01008,C01008,499400000,ACTIVE
ACC01009,C01009,144200000,ACTIVE
ACC01010,C01010,100300000,ACTIVE
ACC01011,C01011,355900000,ACTIVE
ACC01012,C01012,122900000,ACTIVE
ACC01013,C01013,66400000,ACTIVE
ACC01014,C01014,486000000,ACTIVE
ACC01015,C01015,333900000,ACTIVE
ACC01016,C01016,67700000,ACTIVE
ACC01017,C01017,388600000,ACTIVE
ACC01018,C01018,75700000,ACTIVE
ACC01019,C01019,243500000,ACTIVE
ACC01020,C01020,315000000,ACTIVE
ACC01021,C01021,29100000,ACTIVE
ACC01022,C01022,277300000,ACTIVE
ACC01023,C01023,210800000,ACTIVE
ACC01024,C01024,246800000,ACTIVE
ACC01025,C01025,77600000,ACTIVE
ACC01026,C01026,227600000,ACTIVE
ACC01027,C01027,113200000,ACTIVE
ACC01028,C01028,115000000,ACTIVE
ACC01029,C01029,388100000,ACTIVE
ACC01030,C01030,273900000,CLOSED
ACC01031,C01031,214900000,BLOCKED
ACC01032,C01032,499200000,CLOSED
ACC01033,C01033,136600000,BLOCKED
ACC01034,C01034,374600000,ACTIVE
ACC01035,C01035,429900000,ACTIVE
ACC01036,C01036,232700000,ACTIVE
ACC01037,C01037,408300000,ACTIVE
ACC01038,C01038,236100000,BLOCKED
ACC01039,C01039,422200000,ACTIVE
ACC01040,C01040,475200000,ACTIVE
ACC01041,C01041,299100000,ACTIVE
ACC01042,C01042,396400000,ACTIVE
ACC01043,C01043,345800000,ACTIVE
ACC01044,C01044,260500000,ACTIVE
ACC01045,C01045,18200000,ACTIVE
ACC01046,C01046,84900000,ACTIVE
ACC01047,C01047,449400000,ACTIVE
ACC01048,C01048,358200000,ACTIVE
ACC01049,C01049,447600000,ACTIVE
ACC01050,C01050,400900000,ACTIVE
ACC01051,C01051,117000000,ACTIVE
ACC01052,C01052,245100000,ACTIVE
ACC01053,C01053,338600000,ACTIVE
ACC01054,C01054,116400000,ACTIVE
ACC01055,C01055,139800000,CLOSED
ACC01056,C01056,105900000,CLOSED
ACC01057,C01057,417500000,ACTIVE
ACC01058,C01058,236700000,ACTIVE
ACC01059,C01059,188700000,ACTIVE
ACC01060,C01060,454300000,CLOSED
ACC01061,C01061,301700000,ACTIVE
ACC01062,C01062,73500000,ACTIVE
ACC01063,C01063,25300000,ACTIVE
ACC01064,C01064,399100000,ACTIVE
ACC01065,C01065,459900000,ACTIVE
ACC01066,C01066,388900000,ACTIVE
ACC01067,C01067,290100000,ACTIVE
ACC01068,C01068,255300000,ACTIVE
ACC01069,C01069,170100000,ACTIVE
ACC01070,C01070,363800000,ACTIVE
ACC01071,C01071,19000000,ACTIVE
ACC01072,C01072,452400000,BLOCKED
ACC01073,C01073,143100000,ACTIVE
ACC01074,C01074,244800000,ACTIVE
ACC01075,C01075,92600000,ACTIVE
ACC01076,C01076,63200000,ACTIVE
ACC01077,C01077,481200000,ACTIVE
ACC01078,C01078,10300000,ACTIVE
ACC01079,C01079,412000000,ACTIVE
ACC01080,C01080,311100000,ACTIVE
ACC01081,C01081,203300000,ACTIVE
ACC01082,C01082,304000000,ACTIVE
ACC01083,C01083,154600000,ACTIVE
ACC01084,C01084,237800000,BLOCKED
ACC01085,C01085,442100000,ACTIVE
ACC01086,C01086,449100000,ACTIVE
ACC01087,C01087,315000000,ACTIVE
ACC01088,C01088,387400000,ACTIVE
ACC01089,C01089,145700000,ACTIVE
ACC01090,C01090,380300000,ACTIVE
ACC01091,C01091,403100000,ACTIVE
ACC01092,C01092,230700000,ACTIVE
ACC01093,C01093,192300000,ACTIVE
ACC01094,C01094,342300000,ACTIVE
ACC01095,C01095,144100000,ACTIVE
ACC01096,C01096,128000000,CLOSED
ACC01097,C01097,129000000,ACTIVE
ACC01098,C01098,37600000,ACTIVE
ACC01099,C01099,465200000,ACTIVE
ACC01100,C01100,116900000,ACTIVE
ACC01101,C01101,363600000,ACTIVE
ACC01102,C01102,183500000,ACTIVE
ACC01103,C01103,308300000,ACTIVE
ACC01104,C01104,245600000,ACTIVE
ACC01105,C01105,242500000,ACTIVE
ACC01106,C01106,463700000,ACTIVE
ACC01107,C01107,65400000,ACTIVE
ACC01108,C01108,352000000,BLOCKED
ACC01109,C01109,390400000,ACTIVE
ACC01110,C01110,35500000,ACTIVE
ACC01111,C01111,393500000,ACTIVE
ACC01112,C01112,388500000,ACTIVE
ACC01113,C01113,458200000,ACTIVE
ACC01114,C01114,464600000,ACTIVE
ACC01115,C01115,295200000,ACTIVE
ACC01116,C01116,75100000,ACTIVE
ACC01117,C01117,312300000,ACTIVE
ACC01118,C01118,94900000,ACTIVE
ACC01119,C01119,36100000,ACTIVE
ACC01120,C01120,13800000,ACTIVE
ACC01121,C01121,112800000,CLOSED
ACC01122,C01122,55200000,ACTIVE
ACC01123,C01123,149500000,ACTIVE
ACC01124,C01124,205000000,ACTIVE
ACC01125,C01125,401800000,ACTIVE
ACC01126,C01126,391200000,ACTIVE
ACC01127,C01127,7400000,ACTIVE
ACC01128,C01128,364800000,ACTIVE
ACC01129,C01129,435300000,ACTIVE
ACC01130,C01130,456400000,ACTIVE
ACC01131,C01131,449000000,ACTIVE
ACC01132,C01132,465700000,ACTIVE
ACC01133,C01133,430800000,ACTIVE
ACC01134,C01134,421800000,ACTIVE
ACC01135,C01135,427700000,ACTIVE
ACC01136,C01136,477900000,ACTIVE
ACC01137,C01137,103600000,ACTIVE
ACC01138,C01138,339700000,ACTIVE
ACC01139,C01139,217600000,ACTIVE
ACC01140,C01140,194300000,ACTIVE
ACC01141,C01141,33100000,ACTIVE
ACC01142,C01142,357500000,ACTIVE
ACC01143,C01143,424500000,ACTIVE
ACC01144,C01144,142400000,ACTIVE
ACC01145,C01145,273500000,ACTIVE
ACC01146,C01146,400800000,ACTIVE
ACC01147,C01147,38700000,BLOCKED
ACC01148,C01148,489400000,ACTIVE
ACC01149,C01149,68000000,ACTIVE
ACC01150,C01150,126700000,ACTIVE
ACC01151,C01151,258900000,ACTIVE
ACC01152,C01152,118700000,ACTIVE
ACC01153,C01153,459400000,ACTIVE
ACC01154,C01154,199200000,ACTIVE
ACC01155,C01155,347100000,ACTIVE
ACC01156,C01156,105400000,ACTIVE
ACC01157,C01157,15000000,ACTIVE
ACC01158,C01158,126700000,ACTIVE
ACC01159,C01159,242200000,ACTIVE
ACC01160,C01160,418500000,ACTIVE
ACC01161,C01161,385000000,ACTIVE
ACC01162,C01162,99500000,ACTIVE
ACC01163,C01163,208100000,ACTIVE
ACC01164,C01164,141700000,CLOSED
ACC01165,C01165,95400000,ACTIVE
ACC01166,C01166,175900000,ACTIVE
ACC01167,C01167,467400000,BLOCKED
ACC01168,C01168,365400000,ACTIVE
ACC01169,C01169,265400000,ACTIVE
ACC01170,C01170,151300000,ACTIVE
ACC01171,C01171,35400000,ACTIVE
ACC01172,C01172,340800000,ACTIVE
ACC01173,C01173,463900000,ACTIVE
ACC01174,C01174,48300000,ACTIVE
ACC01175,C01175,80300000,ACTIVE
ACC01176,C01176,315500000,ACTIVE
ACC01177,C01177,272300000,ACTIVE
ACC01178,C01178,127200000,ACTIVE
ACC01179,C01179,87800000,ACTIVE
ACC01180,C01180,251900000,ACTIVE
ACC01181,C01181,194100000,ACTIVE
ACC01182,C01182,487900000,ACTIVE
ACC01183,C01183,430300000,ACTIVE
ACC01184,C01184,456100000,ACTIVE
ACC01185,C01185,331100000,ACTIVE
ACC01186,C01186,476500000,ACTIVE
ACC01187,C01187,221800000,ACTIVE
ACC01188,C01188,251600000,ACTIVE
ACC01189,C01189,415300000,ACTIVE
ACC01190,C01190,168900000,ACTIVE
ACC01191,C01191,355500000,ACTIVE
ACC01192,C01192,39600000,ACTIVE
ACC01193,C01193,418700000,ACTIVE
ACC01194,C01194,410200000,ACTIVE
ACC01195,C01195,380900000,ACTIVE
ACC01196,C01196,359200000,ACTIVE
ACC01197,C01197,439900000,ACTIVE
ACC01198,C01198,90900000,ACTIVE
ACC01199,C01199,375100000,CLOSED
ACC01200,C01200,213600000,ACTIVE
ACC01201,C01201,466100000,ACTIVE
ACC01202,C01202,367100000,ACTIVE
ACC01203,C01203,173100000,ACTIVE
ACC01204,C01204,119700000,BLOCKED
ACC01205,C01205,491000000,ACTIVE
ACC01206,C01206,278800000,ACTIVE
ACC01207,C01207,32900000,ACTIVE
ACC01208,C01208,379300000,ACTIVE
ACC01209,C01209,155000000,ACTIVE
ACC01210,C01210,47300000,ACTIVE
ACC01211,C01211,214700000,BLOCKED
ACC01212,C01212,283000000,ACTIVE
ACC01213,C01213,470300000,ACTIVE
ACC01214,C01214,30600000,ACTIVE
ACC01215,C01215,171500000,ACTIVE
ACC01216,C01216,470600000,ACTIVE
ACC01217,C01217,39300000,ACTIVE
ACC01218,C01218,241800000,CLOSED
ACC01219,C01219,173100000,ACTIVE
ACC01220,C01220,203100000,CLOSED
ACC01221,C01221,367300000,ACTIVE
ACC01222,C01222,436200000,ACTIVE
ACC01223,C01223,292100000,ACTIVE
ACC01224,C01224,190900000,ACTIVE
ACC01225,C01225,361500000,ACTIVE
ACC01226,C01226,176400000,ACTIVE
ACC01227,C01227,450900000,ACTIVE
ACC01228,C01228,171900000,ACTIVE
ACC01229,C01229,151300000,ACTIVE
ACC01230,C01230,410300000,ACTIVE
ACC01231,C01231,86700000,ACTIVE
ACC01232,C01232,373400000,ACTIVE
ACC01233,C01233,318100000,ACTIVE
ACC01234,C01234,456600000,ACTIVE
ACC01235,C01235,400300000,ACTIVE
ACC01236,C01236,280900000,ACTIVE
ACC01237,C01237,356500000,BLOCKED
ACC01238,C01238,95500000,ACTIVE
ACC01239,C01239,77800000,ACTIVE
ACC01240,C01240,174600000,ACTIVE
ACC01241,C01241,181000000,ACTIVE
ACC01242,C01242,478500000,ACTIVE
ACC01243,C01243,171600000,ACTIVE
ACC01244,C01244,456900000,ACTIVE
ACC01245,C01245,164400000,ACTIVE
ACC01246,C01246,78700000,ACTIVE
ACC01247,C01247,287100000,ACTIVE
ACC01248,C01248,207800000,ACTIVE
ACC01249,C01249,290500000,ACTIVE
ACC01250,C01250,25200000,BLOCKED
ACC01251,C01251,253700000,ACTIVE
ACC01252,C01252,386200000,ACTIVE
ACC01253,C01253,88400000,ACTIVE
ACC01254,C01254,415900000,ACTIVE
ACC01255,C01255,355900000,ACTIVE
ACC01256,C01256,268100000,ACTIVE
ACC01257,C01257,442700000,ACTIVE
ACC01258,C01258,285000000,ACTIVE
ACC01259,C01259,490700000,ACTIVE
ACC01260,C01260,439000000,ACTIVE
ACC01261,C01261,200300000,ACTIVE
ACC01262,C01262,178000000,ACTIVE
ACC01263,C01263,448300000,ACTIVE
ACC01264,C01264,187400000,ACTIVE
ACC01265,C01265,92400000,ACTIVE
ACC01266,C01266,350400000,ACTIVE
ACC01267,C01267,86600000,ACTIVE
ACC01268,C01268,51300000,ACTIVE
ACC01269,C01269,288700000,ACTIVE
ACC01270,C01270,312000000,ACTIVE
ACC01271,C01271,221500000,ACTIVE
ACC01272,C01272,442800000,ACTIVE
ACC01273,C01273,369100000,ACTIVE
ACC01274,C01274,86100000,ACTIVE
ACC01275,C01275,367900000,ACTIVE
ACC01276,C01276,127900000,ACTIVE
ACC01277,C01277,302500000,ACTIVE
ACC01278,C01278,384900000,ACTIVE
ACC01279,C01279,357700000,ACTIVE
ACC01280,C01280,13200000,ACTIVE
ACC01281,C01281,76800000,ACTIVE
ACC01282,C01282,344100000,ACTIVE
ACC01283,C01283,384000000,ACTIVE
ACC01284,C01284,217200000,CLOSED
ACC01285,C01285,28200000,ACTIVE
ACC01286,C01286,171900000,ACTIVE
ACC01287,C01287,101300000,ACTIVE
ACC01288,C01288,291300000,ACTIVE
ACC01289,C01289,108300000,ACTIVE
ACC01290,C01290,218500000,ACTIVE
ACC01291,C01291,158100000,ACTIVE
ACC01292,C01292,440400000,ACTIVE
ACC01293,C01293,480200000,BLOCKED
ACC01294,C01294,422400000,ACTIVE
ACC01295,C01295,394200000,ACTIVE
ACC01296,C01296,346000000,ACTIVE
ACC01297,C01297,168100000,ACTIVE
ACC01298,C01298,115000000,ACTIVE
ACC01299,C01299,275200000,ACTIVE
ACC01300,C01300,115100000,ACTIVE
ACC01301,C01301,232900000,ACTIVE
ACC01302,C01302,252000000,ACTIVE
ACC01303,C01303,232600000,ACTIVE
ACC01304,C01304,418800000,ACTIVE
ACC01305,C01305,36000000,ACTIVE
ACC01306,C01306,481300000,ACTIVE
ACC01307,C01307,300100000,ACTIVE
ACC01308,C01308,253300000,BLOCKED
ACC01309,C01309,80700000,ACTIVE
ACC01310,C01310,108500000,ACTIVE
ACC01311,C01311,120900000,ACTIVE
ACC01312,C01312,484500000,ACTIVE
ACC01313,C01313,292600000,ACTIVE
ACC01314,C01314,238900000,ACTIVE
ACC01315,C01315,413000000,CLOSED
ACC01316,C01316,480700000,ACTIVE
ACC01317,C01317,298000000,ACTIVE
ACC01318,C01318,307300000,ACTIVE
ACC01319,C01319,154000000,ACTIVE
ACC01320,C01320,396200000,ACTIVE
ACC01321,C01321,471800000,ACTIVE
ACC01322,C01322,96800000,ACTIVE
ACC01323,C01323,363200000,ACTIVE
ACC01324,C01324,224800000,CLOSED
ACC01325,C01325,82200000,ACTIVE
ACC01326,C01326,113000000,ACTIVE
ACC01327,C01327,251200000,ACTIVE
ACC01328,C01328,168400000,ACTIVE
ACC01329,C01329,179200000,ACTIVE
ACC01330,C01330,343900000,ACTIVE
