TXN_ID,CARD_ID,CUSTOMER_ID,MERCHANT_ID,TERMINAL_ID,TXN_TIME,AMOUNT,COUNTRY,DEVICE_ID,FRAUD_LABEL
TXN00277,CARD07639,C07639,M013,T013,2026-07-11 17:30:00,11810000,VN,DEV0732,0
TXN00278,CARD08547,C08547,M008,T008,2026-07-12 17:38:00,2910000,VN,DEV0860,0
TXN00279,CARD04891,C04891,M006,T006,2026-07-15 03:06:00,40410000,VN,DEV0461,0
TXN00280,CARD04221,C04221,M005,T005,2026-07-14 14:13:00,23080000,US,DEV1256,0
TXN00281,CARD07381,C07381,M007,T007,2026-07-17 09:07:00,40200000,VN,DEV1109,0
TXN00282,CARD05818,C05818,M005,T005,2026-07-11 05:33:00,37210000,US,DEV1684,0
TXN00283,CARD02292,C02292,M010,T010,2026-07-17 16:24:00,14100000,VN,DEV1614,0
TXN00284,CARD00402,C00402,M007,T007,2026-07-22 22:44:00,1750000,VN,DEV0218,0
TXN00285,CARD06366,C06366,M001,T001,2026-07-12 10:46:00,19640000,VN,DEV0148,0
TXN00286,CARD04301,C04301,M002,T002,2026-07-16 16:45:00,5900000,HK,DEV0161,0
TXN00287,CARD07908,C07908,M009,T009,2026-07-23 01:02:00,28590000,VN,DEV1970,0
TXN00288,CARD01387,C01387,M001,T001,2026-07-05 02:56:00,49400000,NG,NEW_DEVICE,1
TXN00289,CARD07135,C07135,M014,T014,2026-07-01 15:36:00,120000,VN,DEV0560,0
TXN00290,CARD00343,C00343,M009,T009,2026-07-07 00:29:00,36200000,VN,DEV0682,0
TXN00291,CARD03378,C03378,M008,T008,2026-07-08 02:43:00,19850000,VN,DEV0286,0
TXN00292,CARD03772,C03772,M014,T014,2026-07-07 23:39:00,34840000,VN,DEV1296,0
TXN00293,CARD03716,C03716,M007,T007,2026-07-22 16:03:00,33500000,VN,DEV0516,0
TXN00294,CARD09172,C09172,M004,T004,2026-07-08 23:58:00,3290000,SG,DEV0975,0
TXN00295,CARD00774,C00774,M007,T007,2026-07-06 16:35:00,29110000,VN,DEV0310,0
TXN00296,CARD04273,C04273,M012,T012,2026-07-26 16:59:00,47050000,VN,DEV0586,0
TXN00297,CARD02288,C02288,M001,T001,2026-07-04 09:12:00,3810000,VN,DEV0741,0
TXN00298,CARD09044,C09044,M005,T005,2026-07-02 05:06:00,49730000,HK,DEV1673,0
TXN00299,CARD02285,C02285,M013,T013,2026-07-08 17:36:00,31360000,VN,DEV1992,0
TXN00300,CARD07782,C07782,M011,T011,2026-07-04 18:43:00,3100000,VN,DEV1201,0
TXN00301,CARD09007,C09007,M001,T001,2026-07-07 06:56:00,11950000,VN,DEV1834,0
TXN00302,CARD04089,C04089,M013,T013,2026-07-04 19:53:00,31540000,VN,DEV1433,0
TXN00303,CARD01993,C01993,M007,T007,2026-07-22 13:36:00,27410000,VN,DEV0440,0
TXN00304,CARD08806,C08806,M003,T003,2026-07-18 01:29:00,18330000,SG,DEV0148,0
TXN00305,CARD08078,C08078,M013,T013,2026-07-08 11:24:00,49350000,VN,DEV1286,0
TXN00306,CARD05448,C05448,M007,T007,2026-07-22 15:38:00,34830000,VN,DEV0788,0
TXN00307,CARD06849,C06849,M012,T012,2026-07-05 08:27:00,35860000,VN,DEV0404,0
TXN00308,CARD01439,C01439,M008,T008,2026-07-11 18:09:00,21600000,VN,DEV1888,0
TXN00309,CARD01265,C01265,M011,T011,2026-07-15 17:35:00,24460000,VN,DEV1357,0
TXN00310,CARD00886,C00886,M005,T005,2026-07-17 18:05:00,17520000,HK,DEV1797,0
TXN00311,CARD03713,C03713,M011,T011,2026-07-06 00:47:00,24810000,VN,DEV1824,0
TXN00312,CARD05165,C05165,M011,T011,2026-07-22 06:58:00,16640000,VN,DEV0997,0
TXN00313,CARD00599,C00599,M002,T002,2026-07-21 18:50:00,30070000,SG,DEV1193,0
TXN00314,CARD04339,C04339,M011,T011,2026-07-06 04:28:00,20040000,VN,DEV1997,0
TXN00315,CARD01619,C01619,M004,T004,2026-07-23 15:55:00,12320000,HK,DEV0303,0
TXN00316,CARD09709,C09709,M012,T012,2026-07-02 04:48:00,19340000,VN,DEV0556,0
TXN00317,CARD02133,C02133,M010,T010,2026-07-18 17:00:00,31490000,VN,DEV0223,0
TXN00318,CARD01313,C01313,M014,T014,2026-07-09 09:00:00,25720000,VN,DEV1963,0
TXN00319,CARD09398,C09398,M010,T010,2026-07-28 12:45:00,49680000,VN,DEV0454,0
TXN00320,CARD06904,C06904,M003,T003,2026-07-08 23:18:00,33930000,US,DEV1131,0
TXN00321,CARD00888,C00888,M002,T002,2026-07-14 07:02:00,29930000,SG,DEV0693,0
TXN00322,CARD02914,C02914,M014,T014,2026-07-20 00:18:00,6310000,VN,DEV1655,0
TXN00323,CARD01288,C01288,M002,T002,2026-07-17 12:10:00,3140000,SG,DEV1117,0
TXN00324,CARD03451,C03451,M001,T001,2026-07-14 22:18:00,42600000,VN,DEV1260,0
TXN00325,CARD07732,C07732,M003,T003,2026-07-11 14:10:00,38940000,US,NEW_DEVICE,1
TXN00326,CARD07576,C07576,M010,T010,2026-07-12 18:30:00,7190000,VN,DEV1045,0
TXN00327,CARD07061,C07061,M007,T007,2026-07-02 06:37:00,45360000,VN,DEV1835,0
TXN00328,CARD07157,C07157,M010,T010,2026-07-25 22:20:00,4300000,VN,DEV1733,0
TXN00329,CARD08918,C08918,M003,T003,2026-07-08 05:28:00,8400000,SG,DEV0960,0
TXN00330,CARD03520,C03520,M013,T013,2026-07-13 21:33:00,23740000,VN,DEV1703,0
TXN00331,CARD02062,C02062,M013,T013,2026-07-15 23:38:00,22960000,VN,DEV0099,0
TXN00332,CARD03481,C03481,M004,T004,2026-07-28 01:25:00,30630000,HK,DEV0417,0
TXN00333,CARD09995,C09995,M014,T014,2026-07-09 16:29:00,44420000,VN,DEV1008,0
TXN00334,CARD05286,C05286,M005,T005,2026-07-21 05:20:00,4930000,SG,DEV0887,0
TXN00335,CARD08755,C08755,M008,T008,2026-07-27 11:30:00,32400000,VN,DEV0125,0
TXN00336,CARD07037,C07037,M007,T007,2026-07-10 15:10:00,24030000,VN,DEV0854,0
TXN00337,CARD07107,C07107,M010,T010,2026-07-19 03:19:00,6790000,VN,DEV0830,0
TXN00338,CARD09992,C09992,M008,T008,2026-07-19 17:50:00,31200000,VN,DEV0122,0
TXN00339,CARD01551,C01551,M004,T004,2026-07-07 23:37:00,30320000,SG,DEV0699,0
TXN00340,CARD01221,C01221,M001,T001,2026-07-13 05:32:00,9620000,SG,NEW_DEVICE,1
TXN00341,CARD08828,C08828,M003,T003,2026-07-02 05:21:00,44610000,HK,DEV1618,0
TXN00342,CARD08417,C08417,M011,T011,2026-07-22 16:39:00,45590000,VN,DEV1352,0
TXN00343,CARD08198,C08198,M002,T002,2026-07-28 05:40:00,40000000,SG,DEV1986,0
TXN00344,CARD03526,C03526,M002,T002,2026-07-25 11:26:00,15640000,SG,DEV1878,0
TXN00345,CARD01350,C01350,M005,T005,2026-07-01 05:35:00,37060000,US,DEV0639,0
TXN00346,CARD00233,C00233,M002,T002,2026-07-06 15:31:00,47680000,HK,DEV0304,0
TXN00347,CARD04609,C04609,M012,T012,2026-07-19 07:39:00,21870000,VN,DEV1245,0
TXN00348,CARD07184,C07184,M002,T002,2026-07-25 05:07:00,33600000,SG,DEV0932,0
TXN00349,CARD00514,C00514,M001,T001,2026-07-20 19:25:00,14090000,VN,DEV1755,0
TXN00350,CARD00225,C00225,M006,T006,2026-07-19 12:46:00,28730000,VN,DEV0525,0
TXN00351,CARD01597,C01597,M012,T012,2026-07-04 08:00:00,35800000,VN,DEV0381,0
TXN00352,CARD06933,C06933,M001,T001,2026-07-06 06:02:00,29800000,VN,DEV0627,0
TXN00353,CARD09190,C09190,M009,T009,2026-07-12 13:05:00,30770000,VN,DEV0459,0
TXN00354,CARD08990,C08990,M008,T008,2026-07-05 13:59:00,47300000,VN,DEV1207,0
TXN00355,CARD02049,C02049,M012,T012,2026-07-18 08:23:00,35650000,VN,DEV1946,0
TXN00356,CARD02020,C02020,M004,T004,2026-07-19 11:39:00,10080000,US,DEV1290,0
TXN00357,CARD08359,C08359,M009,T009,2026-07-10 19:52:00,29520000,VN,DEV1213,0
TXN00358,CARD04213,C04213,M008,T008,2026-07-24 19:14:00,48540000,VN,DEV1928,0
TXN00359,CARD00039,C00039,M007,T007,2026-07-03 06:27:00,8700000,VN,DEV1020,0
TXN00360,CARD02372,C02372,M005,T005,2026-07-15 16:23:00,48760000,HK,DEV1989,0
TXN00361,CARD05026,C05026,M003,T003,2026-07-25 09:14:00,17680000,SG,DEV0802,0
TXN00362,CARD07633,C07633,M012,T012,2026-07-18 10:00:00,15970000,VN,DEV1245,0
TXN00363,CARD09087,C09087,M001,T001,2026-07-14 08:23:00,14930000,VN,DEV0881,0
TXN00364,CARD09336,C09336,M012,T012,2026-07-02 11:42:00,5050000,VN,DEV0493,0
TXN00365,CARD08326,C08326,M006,T006,2026-07-19 11:22:00,6990000,VN,DEV1839,0
TXN00366,CARD02677,C02677,M010,T010,2026-07-27 17:15:00,43640000,VN,DEV0776,0
TXN00367,CARD04054,C04054,M003,T003,2026-07-13 09:04:00,46670000,US,DEV1937,0
TXN00368,CARD09513,C09513,M014,T014,2026-07-24 04:52:00,22790000,VN,DEV1702,0
TXN00369,CARD02196,C02196,M001,T001,2026-07-14 19:45:00,16560000,VN,DEV1433,0
TXN00370,CARD00572,C00572,M011,T011,2026-07-13 04:01:00,38440000,VN,DEV1182,0
TXN00371,CARD04075,C04075,M011,T011,2026-07-03 18:02:00,250000,VN,DEV0251,0
TXN00372,CARD04025,C04025,M002,T002,2026-07-26 06:19:00,21320000,US,DEV1581,0
TXN00373,CARD03836,C03836,M012,T012,2026-07-13 15:48:00,14490000,VN,DEV1091,0
TXN00374,CARD00613,C00613,M004,T004,2026-07-25 16:21:00,38790000,SG,DEV1892,0
TXN00375,CARD00764,C00764,M014,T014,2026-07-22 22:29:00,49070000,VN,DEV0371,0
TXN00376,CARD00030,C00030,M013,T013,2026-07-04 10:08:00,17210000,VN,DEV0869,0
TXN00377,CARD03989,C03989,M012,T012,2026-07-24 09:42:00,34280000,VN,DEV1666,0
TXN00378,CARD05090,C05090,M011,T011,2026-07-24 07:45:00,4190000,VN,DEV1793,0
TXN00379,CARD02706,C02706,M007,T007,2026-07-27 23:49:00,10500000,VN,DEV0113,0
TXN00380,CARD01355,C01355,M005,T005,2026-07-07 07:02:00,6450000,HK,DEV1235,0
TXN00381,CARD09934,C09934,M006,T006,2026-07-28 03:49:00,39730000,VN,DEV0847,0
TXN00382,CARD06923,C06923,M011,T011,2026-07-19 02:40:00,24330000,VN,DEV0629,0
TXN00383,CARD07702,C07702,M009,T009,2026-07-10 10:45:00,25410000,VN,DEV1802,0
TXN00384,CARD09574,C09574,M007,T007,2026-07-09 09:30:00,21970000,VN,DEV1298,0
TXN00385,CARD00922,C00922,M008,T008,2026-07-11 18:49:00,43280000,VN,DEV1454,0
TXN00386,CARD03674,C03674,M001,T001,2026-07-01 01:31:00,40280000,VN,DEV1439,0
TXN00387,CARD09896,C09896,M013,T013,2026-07-24 17:27:00,49260000,VN,DEV0328,0
TXN00388,CARD00223,C00223,M005,T005,2026-07-03 12:37:00,36790000,HK,DEV0717,0
TXN00389,CARD08880,C08880,M007,T007,2026-07-16 14:47:00,4220000,VN,DEV0331,0
TXN00390,CARD09927,C09927,M010,T010,2026-07-06 04:37:00,10840000,VN,DEV1126,0
TXN00391,CARD03190,C03190,M004,T004,2026-07-19 03:05:00,3650000,US,DEV1230,0
TXN00392,CARD03272,C03272,M014,T014,2026-07-03 08:08:00,40280000,VN,DEV0429,0
TXN00393,CARD04440,C04440,M003,T003,2026-07-17 20:09:00,25840000,US,DEV0885,0
TXN00394,CARD01687,C01687,M013,T013,2026-07-19 18:40:00,37410000,VN,DEV0583,0
TXN00395,CARD08356,C08356,M006,T006,2026-07-21 19:02:00,46360000,VN,DEV1733,0
TXN00396,CARD02319,C02319,M006,T006,2026-07-24 20:05:00,12270000,VN,DEV0767,0
TXN00397,CARD06364,C06364,M012,T012,2026-07-08 10:34:00,3830000,VN,DEV1256,0
TXN00398,CARD03631,C03631,M006,T006,2026-07-11 02:47:00,44570000,VN,DEV0339,0
TXN00399,CARD03427,C03427,M002,T002,2026-07-01 04:00:00,39820000,SG,DEV1583,0
TXN00400,CARD04676,C04676,M001,T001,2026-07-08 16:05:00,28150000,VN,DEV0611,0
TXN00401,CARD01370,C01370,M009,T009,2026-07-13 04:31:00,34760000,VN,DEV1575,0
TXN00402,CARD06364,C06364,M013,T013,2026-07-05 16:25:00,24520000,VN,DEV0742,0
TXN00403,CARD09359,C09359,M003,T003,2026-07-06 01:33:00,3460000,HK,DEV1853,0
TXN00404,CARD08130,C08130,M008,T008,2026-07-07 11:42:00,35050000,VN,DEV0653,0
TXN00405,CARD04565,C04565,M006,T006,2026-07-24 02:03:00,1010000,VN,DEV1584,0
TXN00406,CARD03789,C03789,M014,T014,2026-07-27 05:26:00,32110000,VN,DEV1758,0
TXN00407,CARD01520,C01520,M006,T006,2026-07-24 05:05:00,28410000,VN,DEV0994,0
TXN00408,CARD01717,C01717,M004,T004,2026-07-28 05:20:00,8320000,HK,DEV0634,0
TXN00409,CARD09794,C09794,M009,T009,2026-07-23 19:15:00,40250000,VN,DEV1133,0
TXN00410,CARD01261,C01261,M006,T006,2026-07-22 17:15:00,43510000,VN,DEV0991,0
TXN00411,CARD03421,C03421,M004,T004,2026-07-19 16:07:00,3490000,US,DEV1889,0
TXN00412,CARD04509,C04509,M014,T014,2026-07-28 01:15:00,9750000,VN,DEV1538,0
TXN00413,CARD04633,C04633,M007,T007,2026-07-17 02:02:00,19280000,VN,DEV1677,0
TXN00414,CARD07682,C07682,M005,T005,2026-07-05 19:14:00,11130000,HK,DEV1493,0
TXN00415,CARD02660,C02660,M013,T013,2026-07-07 03:40:00,19320000,VN,DEV1907,0
TXN00416,CARD01688,C01688,M004,T004,2026-07-15 21:17:00,40600000,SG,DEV0957,0
TXN00417,CARD00812,C00812,M005,T005,2026-07-13 15:30:00,7490000,US,DEV1307,0
TXN00418,CARD03548,C03548,M002,T002,2026-07-04 08:47:00,15000000,SG,DEV1393,0
TXN00419,CARD07201,C07201,M003,T003,2026-07-26 02:02:00,2180000,SG,DEV1750,0
TXN00420,CARD00747,C00747,M005,T005,2026-07-13 03:24:00,33260000,SG,DEV1162,0
TXN00421,CARD00535,C00535,M002,T002,2026-07-16 03:53:00,5160000,US,DEV0118,0
TXN00422,CARD01975,C01975,M012,T012,2026-07-26 11:37:00,43590000,VN,DEV0302,0
TXN00423,CARD03521,C03521,M003,T003,2026-07-11 09:33:00,290000,SG,DEV1496,0
TXN00424,CARD04732,C04732,M002,T002,2026-07-17 16:45:00,19780000,SG,DEV1628,0
TXN00425,CARD06776,C06776,M004,T004,2026-07-23 18:09:00,41250000,HK,DEV0312,0
TXN00426,CARD02435,C02435,M004,T004,2026-07-09 13:32:00,20510000,HK,DEV1843,0
TXN00427,CARD03486,C03486,M003,T003,2026-07-01 22:46:00,23030000,HK,DEV1130,0
TXN00428,CARD03871,C03871,M011,T011,2026-07-14 22:17:00,28310000,VN,DEV1085,0
TXN00429,CARD05604,C05604,M005,T005,2026-07-03 02:18:00,9600000,SG,DEV1856,0
TXN00430,CARD05147,C05147,M004,T004,2026-07-09 15:59:00,16550000,US,DEV0098,0
TXN00431,CARD01725,C01725,M010,T010,2026-07-18 02:17:00,34170000,VN,DEV1516,0
TXN00432,CARD07999,C07999,M008,T008,2026-07-20 11:26:00,12860000,VN,DEV1845,0
TXN00433,CARD07908,C07908,M008,T008,2026-07-05 09:10:00,32510000,VN,DEV1714,0
TXN00434,CARD04948,C04948,M011,T011,2026-07-14 21:59:00,44700000,VN,DEV1069,0
TXN00435,CARD04599,C04599,M009,T009,2026-07-15 19:14:00,24560000,VN,DEV1495,0
TXN00436,CARD06892,C06892,M014,T014,2026-07-24 01:56:00,24440000,VN,DEV1548,0
TXN00437,CARD08517,C08517,M010,T010,2026-07-10 23:06:00,45720000,VN,DEV0820,0
TXN00438,CARD01517,C01517,M004,T004,2026-07-11 04:02:00,48710000,VN,NEW_DEVICE,1
TXN00439,CARD02743,C02743,M012,T012,2026-07-21 07:10:00,42940000,VN,DEV1248,0
TXN00440,CARD00409,C00409,M002,T002,2026-07-26 04:15:00,7380000,HK,DEV0733,0
TXN00441,CARD04891,C04891,M014,T014,2026-07-23 09:35:00,36730000,VN,DEV0284,0
TXN00442,CARD03943,C03943,M006,T006,2026-07-07 09:49:00,31200000,VN,DEV0524,0
TXN00443,CARD07788,C07788,M005,T005,2026-07-11 16:05:00,22570000,US,DEV0023,0
TXN00444,CARD08156,C08156,M005,T005,2026-07-20 04:18:00,23960000,HK,NEW_DEVICE,1
TXN00445,CARD06061,C06061,M003,T003,2026-07-10 05:43:00,4180000,HK,DEV1893,0
TXN00446,CARD02424,C02424,M009,T009,2026-07-17 05:15:00,24350000,VN,DEV1928,0
TXN00447,CARD00490,C00490,M004,T004,2026-07-10 05:12:00,20340000,US,DEV1679,0
TXN00448,CARD00699,C00699,M010,T010,2026-07-15 02:26:00,43050000,VN,DEV1462,0
TXN00449,CARD02822,C02822,M009,T009,2026-07-15 23:13:00,19240000,VN,DEV0918,0
TXN00450,CARD09321,C09321,M011,T011,2026-07-26 12:15:00,10080000,VN,DEV0197,0
TXN00451,CARD08314,C08314,M002,T002,2026-07-03 08:43:00,5460000,HK,DEV0558,0
TXN00452,CARD03846,C03846,M014,T014,2026-07-04 07:09:00,43070000,VN,DEV1471,0
TXN00453,CARD09839,C09839,M007,T007,2026-07-05 16:00:00,12040000,VN,DEV1334,0
TXN00454,CARD03698,C03698,M014,T014,2026-07-13 17:25:00,30860000,VN,DEV0182,0
TXN00455,CARD07380,C07380,M008,T008,2026-07-25 22:38:00,10710000,VN,DEV1724,0
TXN00456,CARD01410,C01410,M004,T004,2026-07-02 17:28:00,17150000,SG,DEV1974,0
TXN00457,CARD05372,C05372,M007,T007,2026-07-18 15:33:00,22330000,VN,DEV1009,0
TXN00458,CARD06196,C06196,M007,T007,2026-07-01 20:10:00,24670000,HK,NEW_DEVICE,1
TXN00459,CARD02911,C02911,M011,T011,2026-07-11 21:40:00,20360000,VN,DEV1416,0
TXN00460,CARD01637,C01637,M003,T003,2026-07-28 05:01:00,6910000,US,DEV0029,0
TXN00461,CARD06727,C06727,M003,T003,2026-07-02 02:26:00,39060000,NG,NEW_DEVICE,1
TXN00462,CARD04463,C04463,M013,T013,2026-07-12 18:47:00,4070000,VN,DEV1960,0
TXN00463,CARD02589,C02589,M007,T007,2026-07-04 02:23:00,6030000,VN,DEV0849,0
TXN00464,CARD06158,C06158,M011,T011,2026-07-17 05:11:00,36280000,VN,DEV1569,0
TXN00465,CARD08588,C08588,M007,T007,2026-07-27 17:42:00,35670000,VN,DEV1493,0
TXN00466,CARD06746,C06746,M009,T009,2026-07-07 04:18:00,28800000,VN,DEV1779,0
TXN00467,CARD09830,C09830,M013,T013,2026-07-23 17:14:00,13060000,VN,DEV1054,0
TXN00468,CARD04534,C04534,M013,T013,2026-07-01 10:10:00,8760000,VN,DEV0523,0
TXN00469,CARD06110,C06110,M006,T006,2026-07-11 22:23:00,25130000,VN,DEV0233,0
TXN00470,CARD01394,C01394,M013,T013,2026-07-21 14:37:00,48810000,VN,DEV1836,0
TXN00471,CARD04036,C04036,M012,T012,2026-07-18 02:00:00,26550000,VN,DEV0363,0
TXN00472,CARD02810,C02810,M003,T003,2026-07-05 18:26:00,48980000,HK,DEV1956,0
TXN00473,CARD04022,C04022,M009,T009,2026-07-14 15:05:00,25550000,VN,DEV1610,0
TXN00474,CARD00820,C00820,M014,T014,2026-07-01 16:58:00,18010000,VN,DEV0391,0
TXN00475,CARD07015,C07015,M011,T011,2026-07-19 03:39:00,27320000,VN,DEV1569,0
TXN00476,CARD07142,C07142,M005,T005,2026-07-25 11:18:00,17060000,HK,DEV1459,0
TXN00477,CARD02403,C02403,M008,T008,2026-07-12 01:16:00,3960000,VN,DEV0526,0
TXN00478,CARD08244,C08244,M013,T013,2026-07-06 17:39:00,19350000,VN,DEV1840,0
TXN00479,CARD03177,C03177,M003,T003,2026-07-17 02:43:00,24140000,HK,DEV0489,0
TXN00480,CARD00729,C00729,M011,T011,2026-07-25 17:14:00,6810000,VN,DEV0265,0
TXN00481,CARD05102,C05102,M013,T013,2026-07-18 12:55:00,19890000,VN,DEV1111,0
TXN00482,CARD09919,C09919,M014,T014,2026-07-06 12:17:00,10000000,VN,DEV1160,0
TXN00483,CARD05614,C05614,M001,T001,2026-07-22 10:22:00,43010000,VN,DEV0473,0
TXN00484,CARD08919,C08919,M007,T007,2026-07-27 15:40:00,15880000,VN,DEV1686,0
TXN00485,CARD02793,C02793,M004,T004,2026-07-14 18:19:00,6710000,US,DEV0599,0
TXN00486,CARD00354,C00354,M006,T006,2026-07-14 11:01:00,34500000,VN,DEV1760,0
TXN00487,CARD09417,C09417,M009,T009,2026-07-27 06:46:00,20280000,VN,DEV0062,0
TXN00488,CARD05675,C05675,M014,T014,2026-07-23 16:49:00,8800000,VN,DEV1287,0
TXN00489,CARD09267,C09267,M012,T012,2026-07-14 00:34:00,23390000,NG,NEW_DEVICE,1
TXN00490,CARD02611,C02611,M005,T005,2026-07-17 14:46:00,7930000,NG,NEW_DEVICE,1
TXN00491,CARD07731,C07731,M005,T005,2026-07-08 00:14:00,6050000,SG,DEV0784,0
TXN00492,CARD01588,C01588,M012,T012,2026-07-27 13:24:00,13360000,VN,DEV0186,0
TXN00493,CARD04012,C04012,M005,T005,2026-07-07 03:00:00,16820000,SG,DEV0282,0
TXN00494,CARD00219,C00219,M005,T005,2026-07-09 14:16:00,2160000,SG,DEV1054,0
TXN00495,CARD05586,C05586,M014,T014,2026-07-26 05:47:00,27910000,VN,DEV0916,0
TXN00496,CARD05537,C05537,M003,T003,2026-07-04 05:43:00,27070000,US,DEV0442,0
TXN00497,CARD01017,C01017,M007,T007,2026-07-20 14:12:00,42100000,VN,DEV1471,0
TXN00498,CARD06849,C06849,M008,T008,2026-07-22 00:21:00,41090000,VN,DEV1277,0
TXN00499,CARD07988,C07988,M006,T006,2026-07-14 10:21:00,30170000,VN,DEV0071,0
TXN00500,CARD02935,C02935,M005,T005,2026-07-26 01:37:00,29330000,SG,DEV1227,0
TXN00501,CARD09924,C09924,M002,T002,2026-07-26 06:15:00,39880000,SG,DEV1974,0
TXN00502,CARD04452,C04452,M004,T004,2026-07-17 01:40:00,1670000,HK,DEV1989,0
TXN00503,CARD07750,C07750,M006,T006,2026-07-05 21:36:00,26720000,VN,DEV1769,0
TXN00504,CARD02729,C02729,M012,T012,2026-07-27 02:26:00,44760000,VN,DEV0189,0
TXN00505,CARD02650,C02650,M012,T012,2026-07-06 05:57:00,35350000,VN,DEV0174,0
TXN00506,CARD06206,C06206,M003,T003,2026-07-23 13:15:00,48420000,SG,DEV0137,0
TXN00507,CARD00864,C00864,M001,T001,2026-07-19 07:14:00,130000,VN,DEV1261,0
TXN00508,CARD08818,C08818,M003,T003,2026-07-26 07:02:00,6750000,SG,DEV0007,0
TXN00509,CARD06096,C06096,M006,T006,2026-07-02 09:46:00,27280000,VN,DEV0684,0
TXN00510,CARD00609,C00609,M006,T006,2026-07-18 08:51:00,30190000,VN,DEV1393,0
TXN00511,CARD00002,C00002,M006,T006,2026-07-21 13:31:00,39650000,VN,DEV1684,0
TXN00512,CARD06902,C06902,M004,T004,2026-07-02 06:40:00,27350000,SG,DEV1743,0
TXN00513,CARD01351,C01351,M010,T010,2026-07-23 15:27:00,1210000,VN,DEV1117,0
TXN00514,CARD02774,C02774,M011,T011,2026-07-27 16:00:00,320000,VN,DEV0332,0
TXN00515,CARD07933,C07933,M010,T010,2026-07-07 22:48:00,46080000,VN,DEV0025,0
TXN00516,CARD08981,C08981,M013,T013,2026-07-25 18:40:00,14930000,VN,DEV1577,0
TXN00517,CARD00722,C00722,M001,T001,2026-07-02 06:39:00,39970000,VN,DEV1768,0
TXN00518,CARD08761,C08761,M008,T008,2026-07-13 05:28:00,32390000,VN,DEV0383,0
TXN00519,CARD06435,C06435,M013,T013,2026-07-11 18:30:00,30740000,VN,DEV1087,0
TXN00520,CARD04091,C04091,M013,T013,2026-07-19 00:50:00,28950000,VN,DEV1143,0
TXN00521,CARD07440,C07440,M010,T010,2026-07-07 11:18:00,12140000,SG,NEW_DEVICE,1
TXN00522,CARD07884,C07884,M009,T009,2026-07-23 07:19:00,43570000,VN,DEV0939,0
TXN00523,CARD08532,C08532,M007,T007,2026-07-20 23:05:00,29500000,VN,DEV1665,0
TXN00524,CARD07068,C07068,M002,T002,2026-07-19 21:23:00,33680000,HK,DEV0953,0
TXN00525,CARD09278,C09278,M007,T007,2026-07-16 12:39:00,44350000,VN,DEV0864,0
TXN00526,CARD03067,C03067,M003,T003,2026-07-28 06:00:00,37940000,SG,DEV0868,0
TXN00527,CARD06464,C06464,M001,T001,2026-07-18 04:37:00,48330000,VN,DEV0532,0
TXN00528,CARD05887,C05887,M013,T013,2026-07-13 05:41:00,43300000,VN,DEV1830,0
TXN00529,CARD06629,C06629,M014,T014,2026-07-15 02:43:00,47590000,VN,DEV0338,0
TXN00530,CARD04425,C04425,M003,T003,2026-07-26 12:16:00,6160000,US,DEV0814,0
TXN00531,CARD03553,C03553,M005,T005,2026-07-03 13:15:00,14870000,US,DEV1070,0
TXN00532,CARD05625,C05625,M003,T003,2026-07-23 03:03:00,30460000,HK,DEV0856,0
TXN00533,CARD04090,C04090,M009,T009,2026-07-10 05:47:00,46470000,VN,DEV1727,0
TXN00534,CARD01713,C01713,M011,T011,2026-07-24 10:54:00,32760000,VN,DEV0148,0
TXN00535,CARD01248,C01248,M004,T004,2026-07-24 15:43:00,30740000,HK,DEV1911,0
TXN00536,CARD03234,C03234,M005,T005,2026-07-04 16:56:00,25210000,SG,DEV0868,0
TXN00537,CARD02304,C02304,M012,T012,2026-07-21 06:20:00,8890000,VN,DEV1779,0
TXN00538,CARD01022,C01022,M003,T003,2026-07-13 18:49:00,17210000,SG,DEV0553,0
TXN00539,CARD03214,C03214,M012,T012,2026-07-03 01:20:00,31810000,VN,DEV0210,0
TXN00540,CARD07342,C07342,M005,T005,2026-07-03 20:45:00,2160000,US,DEV1860,0
TXN00541,CARD02892,C02892,M010,T010,2026-07-13 22:47:00,19080000,VN,DEV0829,0
TXN00542,CARD09967,C09967,M002,T002,2026-07-23 21:54:00,30250000,HK,DEV0908,0
TXN00543,CARD03171,C03171,M006,T006,2026-07-07 05:14:00,25930000,VN,DEV0710,0
TXN00544,CARD06462,C06462,M010,T010,2026-07-02 01:18:00,42240000,VN,DEV0065,0
TXN00545,CARD08090,C08090,M007,T007,2026-07-19 13:32:00,28050000,VN,DEV1672,0
TXN00546,CARD07979,C07979,M004,T004,2026-07-13 22:27:00,36470000,SG,DEV1690,0
TXN00547,CARD01399,C01399,M006,T006,2026-07-18 23:48:00,33680000,VN,DEV0712,0
TXN00548,CARD02978,C02978,M008,T008,2026-07-06 18:55:00,11810000,VN,DEV0745,0
TXN00549,CARD01780,C01780,M008,T008,2026-07-02 01:59:00,13520000,VN,DEV1930,0
TXN00550,CARD03295,C03295,M011,T011,2026-07-10 14:10:00,25250000,VN,DEV1966,0
TXN00551,CARD00033,C00033,M009,T009,2026-07-25 08:13:00,8200000,VN,DEV1465,0
TXN00552,CARD02564,C02564,M011,T011,2026-07-18 21:47:00,25250000,VN,DEV1425,0
TXN00553,CARD00002,C00002,M003,T003,2026-07-10 08:57:00,15520000,HK,DEV1239,0
TXN00554,CARD00556,C00556,M007,T007,2026-07-26 00:36:00,31400000,VN,DEV0332,0
